X1,X2,y
-0.50183952461055,0.0987376988617538,3.1490616332081682
1.8028572256396647,1.9993422726943515,5.370069170172669
0.9279757672456204,0.9875784407613999,3.520952494713327
0.3946339367881464,1.5977219471941138,-0.12647092204505656
-1.375925438230254,2.8512041671306063,1.8448307347961506
-1.3760219186551894,0.7831746356911288,6.149821011943957
-1.7676655513272022,1.2892559761674398,6.487138301519766
1.4647045830997407,2.3736339062582457,2.4610053532003597
0.4044600469728352,0.7187906358633028,2.0976428701010197
0.832290311184182,0.24183951919214078,4.69165384545551
-1.9176620228167902,0.9102810358408625,9.774724596232911
1.8796394086479773,0.50649161163947,9.279102998792915
1.329770563201687,2.920731314659105,1.091140213121015
-1.1506435572868954,2.5387850476557676,0.3831104437620654
-1.2727001311715975,1.9898965882093245,2.429745087450535
-1.2663819605862647,2.7377741880267594,1.397141124781431
-0.7830310281618491,2.5248102926815092,-1.3436502811609143
0.09902572652895136,0.5861271263761852,2.142011580701755
-0.27221992543153695,2.8040567925515774,-3.1272705223320054
-0.8350834392078323,1.6943936249728573,0.6169749972574927
0.4474115788895179,2.5366480596768217,-2.1057974406111906
-1.4420245573918327,2.815153844785374,1.487874671505563
-0.8314214058591274,0.9990373807876332,3.1442047225504566
-0.5345526268252332,0.3457383176095677,3.807561144921685
-0.17572006313185629,0.7160794321365593,2.331411347911327
1.1407038455720544,1.341798691039229,4.010181887554328
-1.201304871366561,2.5698691791500785,0.23102932170730134
0.05693775365444642,2.7040648770781863,-1.3508373456068483
0.36965827544816987,0.02184076220358602,3.585412655199609
-1.814198349120009,1.6045599736184837,6.052780825129704
0.43017940760575346,1.3113353410197501,0.6043412463058827
-1.3179035052508339,0.6977722656797603,6.013801808137365
-1.739793628058882,0.3765681574353399,8.731828658938277
1.795542149013333,1.0606493422220964,8.269860029575867
1.8625281322982374,2.962238198810097,4.222763721088688
1.2335893924658445,1.0153719568550859,4.5889828969078374
-0.7815449233065173,1.6298288060202402,0.6212334788449276
-1.6093115439744645,2.2085991965994354,2.6360486012163076
0.7369321060486276,1.1423760874625675,2.1091833853364665
-0.2393900250415948,3.0529434519663585,-2.4454051310730263
-1.5118470606208847,3.0236173512575055,1.6992629962141041
-0.01929235955491926,0.790997410868936,1.48728435569553
-1.8624459155391264,1.5621522531200192,7.049931937625545
1.6372816083151283,0.9452370877448774,7.310692930720218
-0.9648800735999323,0.894852804581137,3.296959353210213
0.6500891374159279,0.11588376282235369,3.9019732887391725
-0.7531556956423562,1.915002833521599,0.15124186153445388
0.08027208471124325,1.5792127264894842,-0.5838468347412173
0.1868411173731186,0.16172526674294294,3.2095657299932663
-1.2605821778978918,0.8753936849945095,5.380611032066593
1.8783385110582342,2.853401434859064,4.721558147672162
1.1005312934444582,0.7526058757994418,5.138969643631793
1.7579957662567565,0.4552006657046192,8.18678201961267
1.5793094017105953,1.5376611959672382,4.618911056045599
0.39159991524434057,3.0965122256413067,-2.4327335278983813
1.6874969400924673,0.7604390627432125,8.125785204535633
-1.646029991792322,2.111576097946862,4.13193935562233
-1.2160685503234192,2.392698588346583,2.686684375733182
-1.8190908443578477,0.7465603624236441,9.105715634008263
-0.6986786769469426,2.2877591310230017,-0.4272081517781786
-0.44529084124207197,1.1554247878650459,2.0841584599981573
-0.9146038729044164,1.9864473522147816,0.7873392876538577
1.3149500366077174,1.9902922851572933,2.078652075918373
-0.5729866932256429,1.6831858114686535,0.6996530273462994
-0.876261961250477,0.2836536782972408,4.029375375767193
0.17078433263299386,2.6241801836683707,-2.6673806229841928
-1.4363031001009494,1.0077602955332619,5.484519533426881
1.2087879230161587,0.5859651820306935,5.462809729498803
-1.7017974252809167,0.1280988851575302,9.924977889990279
1.9475477464020692,1.8563449293782315,5.807200207271438
1.0889790771866297,2.1286312214979706,1.1268292828573396
-1.2051372738633104,0.052112201498757144,5.094281161579322
-1.9779115315055904,1.6087877899073508,7.474355146228169
1.2618457138193366,0.7115574634309672,6.001021757542323
0.8274293753904685,2.026870098646355,0.08013898902313904
0.9160286721639492,0.5477882923947673,3.700380069421965
1.085081386743783,2.1706449221106556,0.30359885534887415
-1.7038213930636386,1.2149649228212729,7.190922977479223
-0.5661370858229096,2.942824051012575,-2.6650923428441002
-1.5365237618994811,0.4320347878437847,7.554386711243152
1.452413703502374,1.0714915428461695,5.678242992127124
0.4931925073102317,0.35648758070639996,2.9720626732268123
-0.6764079005894033,2.905010678005297,-0.9294069772933378
-1.7457665988559055,2.7562428672869093,3.6323605149104354
-0.7560707131373512,0.8103475226849263,2.1984546084910255
-0.6992667118930118,2.0734010305074446,-0.37395423064377326
0.9184247133522563,2.567379260502627,-1.1627448050629723
0.5502298854208525,1.7442147909879617,0.5140709003673332
1.5488509703053062,1.663946365932815,4.1225721226827305
-0.11114029935220282,0.7598013803467206,2.1422546008905377
-1.5216230162467932,0.29249097136788926,7.755752660204567
0.85297914889198,2.8186864338711692,-0.9569271794941387
1.0431401944675898,2.8287467535439133,-1.278249917283961
0.24510879027798493,1.9889468871466909,-1.265307141106791
1.083868719818244,1.0650935009066806,3.565337396197021
-0.024817614542437028,1.0970742341663522,1.0431721327052697
0.09093131752797623,2.280657027570535,-1.055920247274465
-0.2898359265658015,2.8183550021270456,-2.474135379426464
-1.8983234930236192,2.7868641935705307,3.7635996743700404
-1.5684342920267822,2.450051285580641,3.068111346836238
